"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"1","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",1,0.705660377358491,0.601695731766066,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"2","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",2,0.705660377358491,0.601257764574251,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"3","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",4,0.715094339622641,0.613631755288847,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"4","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",8,0.711320754716981,0.608349794974088,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"5","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",16,0.715094339622641,0.613503006302369,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"6","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",32,0.713207547169811,0.610808094959733,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"7","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",64,0.711320754716981,0.60827600865667,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"8","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",128,0.711320754716981,0.608164330342258,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"9","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",256,0.709433962264151,0.605609030113263,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
"10","Phase ~ Blue + Green + Red + NIR + SWIR1","svmLinear",530,224,5,"noProc",512,0.713207547169811,0.610700893029729,0.705357142857143,0.599306157849089,0.640976035643478,0.764210155429103,0.330357142857143,2.22916680324867e-30,NA,0.7,0.619047619047619,0.625,0.810810810810811,0.932926829268293,0.923076923076923,0.892045454545455,0.853333333333333,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.894736842105263,0.91304347826087,0.897142857142857,0.901408450704225,0.792452830188679,0.65,0.612244897959184,0.731707317073171,0.7,0.619047619047619,0.625,0.810810810810811,0.743362831858407,0.634146341463415,0.618556701030928,0.769230769230769,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.133928571428571,0.267857142857143,0.236607142857143,0.178571428571429,0.21875,0.366071428571429,0.816463414634146,0.771062271062271,0.758522727272727,0.832072072072072
