"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"1","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",1,0.613207547169811,0.476688180329448,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"2","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",2,0.605660377358491,0.466070894910875,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"3","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",3,0.613207547169811,0.47614570526265,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"4","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",4,0.607547169811321,0.468441101306717,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"5","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",5,0.605660377358491,0.46554793760464,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"6","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",6,0.60188679245283,0.460995300638631,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"7","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",7,0.609433962264151,0.470542246588035,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"8","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",8,0.609433962264151,0.471088484567991,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"9","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",9,0.6,0.458740787128474,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
"10","Phase ~ LSWI + EVI","rf",530,224,2,"noProc",10,0.60377358490566,0.463622212690901,0.616071428571429,0.480250377725016,0.548953516032298,0.680073555170329,0.330357142857143,2.10187387472061e-18,0.173480064796516,0.75,0.476190476190476,0.5,0.662162162162162,0.914634146341463,0.884615384615385,0.846590909090909,0.84,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.909090909090909,0.879781420765027,0.861271676300578,0.834437086092715,0.76271186440678,0.48780487804878,0.470588235294118,0.671232876712329,0.75,0.476190476190476,0.5,0.662162162162162,0.756302521008403,0.481927710843373,0.484848484848485,0.666666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.0892857142857143,0.107142857142857,0.21875,0.263392857142857,0.183035714285714,0.227678571428571,0.325892857142857,0.832317073170732,0.68040293040293,0.673295454545455,0.751081081081081
