"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"11","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",11,0.679245283018868,0.564967577772306,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"12","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",12,0.683018867924528,0.569925712684873,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"13","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",13,0.688679245283019,0.577789150460594,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"14","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",14,0.684905660377358,0.573063083052761,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"15","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",15,0.688679245283019,0.578186273327577,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"16","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",16,0.683018867924528,0.569840526008126,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"17","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",17,0.688679245283019,0.577882898103007,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"18","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",18,0.684905660377358,0.57282406200832,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"19","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",19,0.681132075471698,0.567722786612292,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
"20","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2 + CVI + DVI + EGI + EVI + EVI2 + GLI + GNDVI + GSAVI + LSWI + MNDWI + MSAVI + NDVI + NDWI + SAVI + SR + TVI","rf",530,224,23,"noProc",20,0.673584905660377,0.557361062835515,0.691964285714286,0.58274391231575,0.627014289265969,0.75174962627592,0.330357142857143,2.32422241829485e-28,NA,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.914634146341463,0.923076923076923,0.863636363636364,0.886666666666667,0.75,0.65,0.547169811320755,0.773333333333333,0.892857142857143,0.91304347826087,0.888888888888889,0.89261744966443,0.75,0.65,0.547169811320755,0.773333333333333,0.7,0.619047619047619,0.604166666666667,0.783783783783784,0.724137931034483,0.634146341463415,0.574257425742574,0.778523489932886,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.116071428571429,0.129464285714286,0.258928571428571,0.25,0.178571428571429,0.236607142857143,0.334821428571429,0.807317073170732,0.771062271062271,0.733901515151515,0.835225225225225
