"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.degree","results.scale","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"1","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,0.01,0.326415094339623,0,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"2","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,0.1,0.326415094339623,0,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"3","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,1,0.483018867924528,0.244377842298607,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"4","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,3,0.569811320754717,0.398446833930705,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"5","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,5,0.615094339622641,0.472575074635603,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"6","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,10,0.624528301886792,0.489884260266883,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"7","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.001,20,0.666037735849057,0.548412874156373,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"8","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.01,0.01,0.326415094339623,0,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"9","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.01,0.1,0.483018867924528,0.244377842298607,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"10","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.01,1,0.624528301886792,0.489884260266883,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
"11","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","svmPoly",530,224,6,"noProc",1,0.01,3,0.666037735849057,0.548690958424339,0.700892857142857,0.594706994328922,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.939024390243902,0.928571428571429,0.852272727272727,0.88,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.911242603550296,0.898936170212766,0.903614457831325,0.885906040268456,0.818181818181818,0.638888888888889,0.551724137931034,0.76,0.75,0.547619047619048,0.666666666666667,0.77027027027027,0.782608695652174,0.58974358974359,0.60377358490566,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.200892857142857,0.102678571428571,0.142857142857143,0.254464285714286,0.245535714285714,0.160714285714286,0.258928571428571,0.334821428571429,0.844512195121951,0.738095238095238,0.759469696969697,0.825135135135135
