"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.degree","results.scale","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"1","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,0.01,0.326415094339623,0,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"2","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,0.1,0.326415094339623,0,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"3","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,1,0.326415094339623,0,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"4","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,3,0.349056603773585,0.0412747349545411,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"5","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,5,0.390566037735849,0.143673216215135,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"6","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,10,0.416981132075472,0.187938831369749,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"7","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.001,20,0.462264150943396,0.257823440102593,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"8","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.01,0.01,0.326415094339623,0,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"9","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.01,0.1,0.326415094339623,0,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
"10","Phase ~ EVI","svmPoly",530,224,1,"noProc",1,0.01,1,0.416981132075472,0.187938831369749,0.495535714285714,0.327702523240372,0.428269412665355,0.562921715416532,0.330357142857143,2.3595868694689e-07,1.18444231994895e-06,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.707317073170732,0.923076923076923,0.789772727272727,0.906666666666667,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.859259259259259,0.884210526315789,0.879746835443038,0.71957671957672,0.460674157303371,0.588235294117647,0.439393939393939,0.6,0.683333333333333,0.476190476190476,0.604166666666667,0.283783783783784,0.550335570469799,0.526315789473684,0.508771929824561,0.385321100917431,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.183035714285714,0.0892857142857143,0.129464285714286,0.09375,0.397321428571429,0.151785714285714,0.294642857142857,0.15625,0.695325203252033,0.6996336996337,0.696969696969697,0.595225225225225
