"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.size","results.decay","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"1","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",1,0,0.6,0.454351204351204,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"2","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",1,1e-04,0.613207547169811,0.472019204602885,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"3","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",1,0.001,0.616981132075472,0.476941476173345,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"4","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",1,0.01,0.592452830188679,0.443282725619304,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"5","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",1,0.1,0.60377358490566,0.456072875483206,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"6","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",2,0,0.667924528301887,0.551154353244603,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"7","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",2,1e-04,0.681132075471698,0.569151290092933,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"8","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",2,0.001,0.675471698113208,0.561351169281109,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"9","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",2,0.01,0.671698113207547,0.556148085401305,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
"10","Phase ~ Blue + Green + Red + NIR + SWIR1","nnet",530,224,5,"noProc",2,0.1,0.641509433962264,0.513815462309835,0.700892857142857,0.594685103165172,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.926829268292683,0.923076923076923,0.863636363636364,0.886666666666667,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.894117647058823,0.903225806451613,0.904761904761905,0.898648648648649,0.777777777777778,0.631578947368421,0.571428571428571,0.776315789473684,0.7,0.571428571428571,0.666666666666667,0.797297297297297,0.736842105263158,0.6,0.615384615384615,0.786666666666667,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.107142857142857,0.142857142857143,0.263392857142857,0.241071428571429,0.169642857142857,0.25,0.339285714285714,0.813414634146342,0.747252747252747,0.765151515151515,0.841981981981982
