"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.size","results.decay","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.Bare.land.Sensitivity","testCM.Class.Reproductive.Sensitivity","testCM.Class.Ripening.Sensitivity","testCM.Class.Vegetative.Sensitivity","testCM.Class.Bare.land.Specificity","testCM.Class.Reproductive.Specificity","testCM.Class.Ripening.Specificity","testCM.Class.Vegetative.Specificity","testCM.Class.Bare.land.Pos.Pred.Value","testCM.Class.Reproductive.Pos.Pred.Value","testCM.Class.Ripening.Pos.Pred.Value","testCM.Class.Vegetative.Pos.Pred.Value","testCM.Class.Bare.land.Neg.Pred.Value","testCM.Class.Reproductive.Neg.Pred.Value","testCM.Class.Ripening.Neg.Pred.Value","testCM.Class.Vegetative.Neg.Pred.Value","testCM.Class.Bare.land.Precision","testCM.Class.Reproductive.Precision","testCM.Class.Ripening.Precision","testCM.Class.Vegetative.Precision","testCM.Class.Bare.land.Recall","testCM.Class.Reproductive.Recall","testCM.Class.Ripening.Recall","testCM.Class.Vegetative.Recall","testCM.Class.Bare.land.F1","testCM.Class.Reproductive.F1","testCM.Class.Ripening.F1","testCM.Class.Vegetative.F1","testCM.Class.Bare.land.Prevalence","testCM.Class.Reproductive.Prevalence","testCM.Class.Ripening.Prevalence","testCM.Class.Vegetative.Prevalence","testCM.Class.Bare.land.Detection.Rate","testCM.Class.Reproductive.Detection.Rate","testCM.Class.Ripening.Detection.Rate","testCM.Class.Vegetative.Detection.Rate","testCM.Class.Bare.land.Detection.Prevalence","testCM.Class.Reproductive.Detection.Prevalence","testCM.Class.Ripening.Detection.Prevalence","testCM.Class.Vegetative.Detection.Prevalence","testCM.Class.Bare.land.Balanced.Accuracy","testCM.Class.Reproductive.Balanced.Accuracy","testCM.Class.Ripening.Balanced.Accuracy","testCM.Class.Vegetative.Balanced.Accuracy"
"11","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",3,0,0.715094339622641,0.615582294593751,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"12","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",3,1e-04,0.70188679245283,0.597159817966653,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"13","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",3,0.001,0.728301886792453,0.63320565378497,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"14","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",3,0.01,0.711320754716981,0.610288498969132,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"15","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",3,0.1,0.650943396226415,0.526838237068279,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"16","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",4,0,0.718867924528302,0.619397841792498,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"17","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",4,1e-04,0.713207547169811,0.612837493632196,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"18","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",4,0.001,0.722641509433962,0.625268747384673,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"19","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",4,0.01,0.70377358490566,0.600719769673704,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
"20","Phase ~ Blue + Green + Red + NIR + SWIR1 + SWIR2","nnet",530,224,6,"noProc",4,0.1,0.650943396226415,0.52663950254905,0.700892857142857,0.594641313742437,0.636315477320197,0.760063369264665,0.330357142857143,1.07146168338839e-29,NA,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.926829268292683,0.945054945054945,0.846590909090909,0.88,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.894117647058823,0.900523560209424,0.919753086419753,0.885906040268456,0.777777777777778,0.696969696969697,0.564516129032258,0.76,0.7,0.547619047619048,0.729166666666667,0.77027027027027,0.736842105263158,0.613333333333333,0.636363636363636,0.76510067114094,0.267857142857143,0.1875,0.214285714285714,0.330357142857143,0.1875,0.102678571428571,0.15625,0.254464285714286,0.241071428571429,0.147321428571429,0.276785714285714,0.334821428571429,0.813414634146342,0.746336996336996,0.787878787878788,0.825135135135135
