"","x"
"Accuracy",0.665178571428571
"Kappa",0.544986728779589
"AccuracyLower",0.599264669378442
"AccuracyUpper",0.726652746850617
"AccuracyNull",0.330357142857143
"AccuracyPValue",1.45036119792716e-24
"McnemarPValue",NA
